filename,tot_seconds,netpos_seconds,netpos_prop,view,danmaku,reply,favorite,coin,share,now_rank,his_rank,like,dislike
42042181,401,64,0.1596009975062344,682181.0,2478.0,1320.0,2873.0,6549.0,1384.0,0.0,0.0,16895.0,0.0
15890107,254,77,0.3031496062992126,239763.0,2435.0,1925.0,1526.0,273.0,994.0,0.0,0.0,329.0,0.0
49953910,430,314,0.7302325581395349,208633.0,2420.0,655.0,3271.0,1372.0,311.0,0.0,0.0,3708.0,0.0
9140823,417,162,0.3884892086330935,249168.0,2393.0,683.0,1958.0,2177.0,278.0,0.0,0.0,239.0,0.0
4634931,428,106,0.2476635514018691,88542.0,2385.0,514.0,791.0,1751.0,291.0,0.0,0.0,37.0,0.0
43046178,303,180,0.594059405940594,385634.0,2444.0,1655.0,6055.0,10868.0,2113.0,0.0,0.0,17026.0,0.0
59427502,403,185,0.4590570719602977,295024.0,3415.0,1647.0,3921.0,6581.0,1615.0,0.0,0.0,22577.0,0.0
61545437,60,49,0.8166666666666667,1608159.0,2478.0,2421.0,6747.0,29965.0,9186.0,0.0,62.0,75314.0,0.0
15489324,330,166,0.503030303030303,13850.0,2369.0,37.0,731.0,498.0,54.0,0.0,0.0,7081.0,0.0
50905553,425,96,0.2258823529411764,470998.0,2359.0,897.0,4546.0,8566.0,573.0,0.0,0.0,25788.0,0.0
43078366,425,62,0.1458823529411764,594353.0,3134.0,603.0,2852.0,1356.0,1590.0,0.0,0.0,5027.0,0.0
32316179,175,98,0.56,761400.0,2373.0,1781.0,8438.0,2299.0,1567.0,0.0,0.0,5743.0,0.0
48463608,545,32,0.0587155963302752,228931.0,2368.0,992.0,3015.0,6070.0,351.0,0.0,0.0,15638.0,0.0
66009924,251,47,0.1872509960159362,,,,,,,,,,
10928586,189,38,0.201058201058201,443144.0,2314.0,1024.0,9703.0,1474.0,2157.0,0.0,30.0,861.0,0.0
61882513,25,10,0.4,82810.0,2324.0,955.0,1010.0,3615.0,405.0,0.0,0.0,5853.0,0.0
12546223,415,251,0.6048192771084338,224832.0,2297.0,1100.0,1997.0,12016.0,4543.0,0.0,0.0,831.0,0.0
60282812,583,227,0.3893653516295026,85336.0,2402.0,290.0,5108.0,557.0,917.0,0.0,0.0,4468.0,0.0
11635733,418,147,0.3516746411483253,237252.0,2387.0,281.0,7132.0,261.0,999.0,0.0,0.0,712.0,0.0
61894116,588,250,0.4251700680272108,240655.0,2360.0,627.0,1757.0,4298.0,318.0,0.0,0.0,11541.0,0.0
23686165,439,83,0.1890660592255125,200012.0,2295.0,526.0,2417.0,4661.0,428.0,0.0,0.0,4605.0,0.0
13121922,422,255,0.6042654028436019,425152.0,2323.0,631.0,3157.0,3228.0,2025.0,0.0,0.0,2465.0,0.0
47299405,377,167,0.4429708222811671,137059.0,2369.0,954.0,2481.0,4950.0,502.0,0.0,0.0,6306.0,0.0
25681803,504,246,0.4880952380952381,155388.0,2281.0,517.0,893.0,2644.0,566.0,0.0,0.0,3225.0,0.0
30207552,252,35,0.1388888888888889,388579.0,2346.0,873.0,1052.0,222.0,538.0,0.0,0.0,1778.0,0.0
10462806,243,50,0.205761316872428,,,,,,,,,,
68566213,197,143,0.7258883248730964,141521.0,3076.0,2435.0,7537.0,9067.0,1295.0,0.0,0.0,11380.0,0.0
10662005,319,134,0.4200626959247649,131581.0,2251.0,801.0,1025.0,2063.0,427.0,0.0,0.0,240.0,0.0
14447320,444,141,0.3175675675675675,383311.0,2263.0,620.0,4833.0,105.0,191.0,0.0,60.0,455.0,0.0
2617220,237,72,0.3037974683544304,358231.0,2306.0,263.0,2769.0,985.0,1693.0,0.0,609.0,1609.0,0.0
3327562,219,88,0.4018264840182648,48380458.0,710179.0,97213.0,1453988.0,1521863.0,478536.0,0.0,3.0,1583577.0,0.0
2648921,182,74,0.4065934065934066,36499009.0,315200.0,38490.0,732330.0,630099.0,288744.0,0.0,3.0,802857.0,0.0
1911041,505,189,0.3742574257425742,1329848.0,166673.0,616.0,12611.0,1983.0,561.0,0.0,16.0,517.0,0.0
48554006,266,27,0.1015037593984962,2690734.0,115228.0,38929.0,36211.0,167909.0,24780.0,0.0,5.0,204236.0,0.0
2979532,386,178,0.4611398963730569,,,,,,,,,,
995537,218,136,0.6238532110091743,4332034.0,121961.0,9745.0,145020.0,64558.0,31554.0,0.0,2.0,134248.0,0.0
64729002,527,216,0.4098671726755218,5233937.0,92308.0,16857.0,50240.0,196013.0,11933.0,0.0,5.0,424041.0,0.0
3816897,246,131,0.532520325203252,3509152.0,66537.0,10654.0,92430.0,70221.0,22535.0,0.0,15.0,38261.0,0.0
28968307,248,88,0.3548387096774194,6534780.0,67749.0,28265.0,122108.0,309155.0,48126.0,0.0,1.0,218014.0,0.0
43372159,596,-53,-0.0889261744966442,14774840.0,126309.0,19330.0,60283.0,8331.0,15607.0,0.0,14.0,194851.0,0.0
31252459,387,126,0.3255813953488372,11734541.0,65261.0,19525.0,300615.0,584605.0,220359.0,0.0,1.0,413816.0,0.0
4372772,253,16,0.0632411067193675,2105983.0,54593.0,10048.0,126393.0,180049.0,21512.0,0.0,26.0,25538.0,0.0
27473426,156,56,0.358974358974359,6248011.0,52989.0,8099.0,250352.0,322177.0,71508.0,0.0,1.0,228643.0,0.0
57026021,152,78,0.5131578947368421,16177051.0,89187.0,13216.0,429602.0,581112.0,135630.0,0.0,49.0,836633.0,0.0
63951193,48,23,0.4791666666666667,11052894.0,52338.0,37367.0,111274.0,365761.0,56855.0,0.0,1.0,796277.0,0.0
4785304,272,36,0.1323529411764706,4846710.0,49053.0,9890.0,191658.0,162727.0,44962.0,0.0,3.0,88110.0,0.0
64127540,15,0,0.0,,,,,,,,,,
65408651,181,56,0.3093922651933701,15866799.0,82221.0,8964.0,488207.0,654007.0,222092.0,0.0,2.0,957933.0,0.0
3929728,209,102,0.4880382775119617,1739294.0,43118.0,5530.0,30466.0,38191.0,17549.0,0.0,5.0,1443.0,0.0
1438941,217,77,0.3548387096774194,1158085.0,43085.0,2896.0,50955.0,16278.0,2328.0,0.0,12.0,2336.0,0.0
206203,189,2,0.0105820105820105,2099235.0,42677.0,3074.0,38198.0,7880.0,6397.0,0.0,83.0,7719.0,0.0
50164712,40,28,0.7,11495633.0,63904.0,18274.0,229050.0,79564.0,220693.0,0.0,6.0,488150.0,0.0
35330333,480,65,0.1354166666666666,3148202.0,42719.0,10722.0,46966.0,45115.0,60339.0,0.0,0.0,54132.0,0.0
69982836,448,138,0.3080357142857143,3303133.0,45258.0,7035.0,56322.0,159425.0,18700.0,0.0,2.0,233047.0,0.0
9407830,203,94,0.4630541871921182,2596023.0,37353.0,3116.0,75221.0,33709.0,26386.0,0.0,14.0,35643.0,0.0
60461189,450,-17,-0.0377777777777777,4896433.0,78599.0,15381.0,14829.0,3135.0,4176.0,0.0,0.0,101170.0,0.0
251910,250,69,0.276,1491410.0,33395.0,2073.0,23511.0,3819.0,999.0,0.0,140.0,3127.0,0.0
2457954,219,7,0.0319634703196347,4182438.0,34481.0,5049.0,114492.0,61985.0,13069.0,0.0,1.0,59652.0,0.0
54685130,300,110,0.3666666666666666,7611932.0,43905.0,5055.0,167597.0,258746.0,110885.0,0.0,4.0,322622.0,0.0
39639797,470,107,0.2276595744680851,,,,,,,,,,
4639048,206,85,0.4126213592233009,1770426.0,32507.0,4400.0,58400.0,51712.0,12255.0,0.0,9.0,9254.0,0.0
7439521,111,27,0.2432432432432432,16644409.0,41988.0,8364.0,416731.0,308299.0,155750.0,0.0,1.0,396993.0,0.0
4051332,209,51,0.2440191387559808,3829056.0,32520.0,8454.0,134005.0,117718.0,45818.0,0.0,12.0,25883.0,0.0
364352,256,62,0.2421875,1080402.0,31691.0,2384.0,28624.0,10595.0,1510.0,0.0,3.0,4953.0,0.0
6108496,102,43,0.4215686274509804,13908970.0,35802.0,9851.0,365993.0,216459.0,80817.0,0.0,2.0,222852.0,0.0
53437058,258,72,0.2790697674418604,5856005.0,36082.0,8341.0,286966.0,538960.0,109493.0,0.0,1.0,480641.0,0.0
1968804,194,41,0.211340206185567,,,,,,,,,,
6532337,256,79,0.30859375,2853382.0,30753.0,3227.0,59859.0,103379.0,25701.0,0.0,4.0,6984.0,0.0
3006324,271,71,0.2619926199261992,1351741.0,30440.0,3110.0,34308.0,14778.0,9111.0,0.0,7.0,2352.0,0.0
28658877,174,77,0.4425287356321839,6008448.0,31370.0,6701.0,164586.0,231367.0,79758.0,0.0,2.0,153658.0,0.0
14896560,169,-29,-0.1715976331360946,12669336.0,39815.0,10090.0,313248.0,305568.0,120855.0,0.0,1.0,377842.0,0.0
64446400,258,125,0.4844961240310077,3886279.0,30175.0,21749.0,40352.0,171220.0,13217.0,0.0,3.0,366146.0,0.0
5369595,220,129,0.5863636363636363,1265223.0,28729.0,5947.0,42066.0,51624.0,14160.0,0.0,3.0,3150.0,0.0
44589850,263,23,0.0874524714828897,2843795.0,33827.0,13750.0,10483.0,31737.0,15462.0,0.0,0.0,69459.0,0.0
17649012,286,76,0.2657342657342657,2787690.0,36608.0,4262.0,132945.0,174613.0,19937.0,0.0,0.0,124096.0,0.0
5387195,288,55,0.1909722222222222,3851522.0,29463.0,5563.0,14062.0,22902.0,4902.0,0.0,5.0,40476.0,0.0
478247,358,82,0.2290502793296089,785010.0,27682.0,2632.0,23275.0,10341.0,1852.0,0.0,6.0,4948.0,0.0
17554233,208,34,0.1634615384615384,2044820.0,35208.0,12135.0,20905.0,2496.0,46389.0,0.0,0.0,16976.0,0.0
5256899,197,50,0.2538071065989847,2465368.0,26627.0,3659.0,98633.0,115201.0,24946.0,0.0,4.0,7578.0,0.0
4248058,222,52,0.2342342342342342,3497042.0,26133.0,5225.0,132948.0,118438.0,33772.0,0.0,0.0,27199.0,0.0
7066547,181,74,0.4088397790055249,3324233.0,27735.0,4245.0,82680.0,51994.0,18895.0,0.0,1.0,45832.0,0.0
25308588,152,65,0.4276315789473684,2818883.0,25538.0,5762.0,101401.0,134359.0,33318.0,0.0,2.0,92048.0,0.0
1683004,78,37,0.4743589743589743,5107633.0,26138.0,4761.0,81136.0,20202.0,22685.0,0.0,2.0,53875.0,0.0
2542941,222,29,0.1306306306306306,1978606.0,24592.0,1851.0,46009.0,19461.0,11520.0,0.0,11.0,6231.0,0.0
34145681,135,-20,-0.1481481481481481,,,,,,,,,,
25827006,251,21,0.0836653386454183,2047183.0,26890.0,4170.0,109448.0,170943.0,19241.0,0.0,8.0,112932.0,0.0
23647150,241,171,0.7095435684647303,2347856.0,35126.0,3989.0,100212.0,122154.0,19407.0,0.0,3.0,110366.0,0.0
2557058,178,50,0.2808988764044944,979491.0,23629.0,5092.0,27155.0,18614.0,2609.0,0.0,21.0,5063.0,0.0
6062630,206,27,0.1310679611650485,3150263.0,23299.0,2708.0,97518.0,68938.0,33852.0,0.0,2.0,30728.0,0.0
12894919,240,46,0.1916666666666666,1122691.0,23272.0,2567.0,58312.0,83814.0,11700.0,0.0,3.0,21751.0,0.0
141996,163,82,0.5030674846625767,865170.0,22629.0,1419.0,16631.0,3686.0,1201.0,0.0,54.0,11504.0,0.0
6845663,153,18,0.1176470588235294,3079049.0,22256.0,6418.0,94138.0,88448.0,33538.0,0.0,4.0,20583.0,0.0
3346745,267,51,0.1910112359550561,105241.0,21548.0,249.0,3238.0,2061.0,978.0,0.0,80.0,78.0,0.0
49868991,159,12,0.0754716981132075,13002900.0,31029.0,7851.0,327228.0,469849.0,248708.0,0.0,5.0,579883.0,0.0
5928176,157,63,0.4012738853503185,5070445.0,24574.0,4627.0,203028.0,113575.0,63572.0,0.0,2.0,118657.0,0.0
2817589,220,67,0.3045454545454545,771909.0,21081.0,1724.0,24719.0,11587.0,1828.0,0.0,10.0,2772.0,0.0
2675220,123,5,0.040650406504065,1242099.0,20744.0,3962.0,29778.0,12772.0,4398.0,0.0,11.0,2599.0,0.0
4183256,503,26,0.05168986083499,1729705.0,20863.0,3539.0,45569.0,59324.0,17497.0,0.0,0.0,11477.0,0.0
2552907,248,-46,-0.1854838709677419,923819.0,20739.0,1659.0,35450.0,21557.0,5515.0,0.0,13.0,5688.0,0.0
29813076,159,57,0.3584905660377358,7514039.0,21301.0,3177.0,159947.0,175374.0,79915.0,0.0,5.0,197486.0,0.0
23562529,252,120,0.4761904761904761,1277703.0,20866.0,3954.0,68107.0,142898.0,11636.0,0.0,3.0,65262.0,0.0
22972976,256,-17,-0.06640625,,,,,,,,,,
53435240,314,14,0.0445859872611464,5003259.0,22487.0,9344.0,149861.0,261763.0,46357.0,0.0,4.0,322515.0,0.0
2447787,171,117,0.6842105263157895,386813.0,19359.0,674.0,12894.0,1909.0,846.0,0.0,160.0,765.0,0.0
63075855,427,208,0.48711943793911,863964.0,28083.0,2835.0,43786.0,20356.0,9877.0,0.0,27.0,51968.0,0.0
567099,241,-73,-0.3029045643153527,1726030.0,19198.0,1705.0,29978.0,11722.0,5971.0,0.0,20.0,8632.0,0.0
56241475,418,174,0.416267942583732,2922128.0,21014.0,3113.0,109368.0,183364.0,64841.0,0.0,14.0,208589.0,0.0
39574338,595,231,0.388235294117647,167152.0,20784.0,1706.0,6238.0,4659.0,808.0,0.0,0.0,7502.0,0.0
26314790,401,11,0.027431421446384,2768153.0,20990.0,2455.0,8243.0,1800.0,2898.0,0.0,0.0,12852.0,0.0
17363341,386,157,0.4067357512953368,1845545.0,21118.0,1697.0,32476.0,89483.0,17927.0,0.0,0.0,38188.0,0.0
44129420,594,-24,-0.0404040404040404,3688718.0,28141.0,3427.0,12271.0,1792.0,2798.0,0.0,63.0,30513.0,0.0
321837,408,238,0.5833333333333334,911914.0,22350.0,6384.0,18088.0,5527.0,7009.0,0.0,0.0,11906.0,0.0
15552752,80,46,0.575,3715805.0,21743.0,2605.0,98809.0,86697.0,25899.0,0.0,0.0,92149.0,0.0
12037613,184,49,0.266304347826087,556155.0,18677.0,1185.0,14113.0,6324.0,5700.0,0.0,97.0,3065.0,0.0
56895153,160,39,0.24375,4376064.0,21787.0,3653.0,225349.0,313876.0,53340.0,0.0,42.0,404516.0,0.0
14275641,234,12,0.0512820512820512,2690919.0,19901.0,5375.0,112594.0,190967.0,40742.0,0.0,2.0,64435.0,0.0
4515532,105,-21,-0.2,1816873.0,18265.0,4742.0,50428.0,54634.0,19439.0,0.0,0.0,1388.0,0.0
3356132,275,80,0.2909090909090909,974393.0,18281.0,1841.0,30554.0,20747.0,8090.0,0.0,25.0,2636.0,0.0
5709987,50,-7,-0.14,2508247.0,18032.0,36714.0,39497.0,37400.0,16922.0,0.0,1.0,2475.0,0.0
4995866,197,-3,-0.015228426395939,2526572.0,18025.0,6085.0,66255.0,70112.0,23734.0,0.0,1.0,13317.0,0.0
2069286,289,74,0.2560553633217993,792840.0,17383.0,1158.0,11708.0,4112.0,725.0,0.0,9.0,722.0,0.0
12502542,355,76,0.2140845070422535,1057103.0,18164.0,1327.0,13173.0,16052.0,7896.0,0.0,50.0,8001.0,0.0
2030416,89,23,0.2584269662921348,884274.0,16768.0,1420.0,10857.0,1499.0,348.0,0.0,9.0,687.0,0.0
5159852,172,-20,-0.1162790697674418,1779986.0,16732.0,3295.0,61272.0,63147.0,11034.0,0.0,7.0,4771.0,0.0
3361340,209,-10,-0.0478468899521531,1185344.0,16670.0,3156.0,37239.0,25075.0,9202.0,0.0,16.0,3553.0,0.0
23883041,537,7,0.0130353817504655,3810569.0,26480.0,2724.0,26217.0,5412.0,23214.0,0.0,0.0,40677.0,0.0
62061819,214,52,0.2429906542056074,,,,,,,,,,
5735486,103,-21,-0.203883495145631,,,,,,,,,,
16323233,258,-108,-0.4186046511627907,1133709.0,17939.0,3724.0,57125.0,99789.0,7472.0,0.0,0.0,36681.0,0.0
38517544,157,69,0.4394904458598726,6389821.0,22402.0,3130.0,215514.0,275474.0,39731.0,0.0,0.0,332612.0,0.0
30191496,451,98,0.2172949002217294,,,,,,,,,,
40444882,177,96,0.5423728813559322,9006013.0,20469.0,6481.0,293868.0,382620.0,144113.0,0.0,21.0,426876.0,0.0
24467923,129,-98,-0.7596899224806202,1854942.0,16048.0,22482.0,12007.0,5139.0,16172.0,0.0,15.0,12894.0,0.0
43112540,430,230,0.5348837209302325,2029510.0,23722.0,17982.0,3530.0,7751.0,866.0,0.0,0.0,34701.0,0.0
441787,298,54,0.1812080536912751,346158.0,15676.0,149.0,1156.0,190.0,54.0,0.0,1.0,58.0,0.0
8551630,264,97,0.3674242424242424,2523957.0,15715.0,4524.0,50094.0,21839.0,14520.0,0.0,1.0,1577.0,0.0
1789964,229,-17,-0.074235807860262,1155224.0,15726.0,1735.0,30422.0,12398.0,2658.0,0.0,5.0,1913.0,0.0
31283606,263,-28,-0.1064638783269961,,,,,,,,,,
13416929,316,63,0.1993670886075949,317185.0,16555.0,4195.0,3398.0,993.0,3388.0,0.0,0.0,4191.0,0.0
3793300,215,123,0.5720930232558139,407954.0,15673.0,3185.0,15381.0,9821.0,5464.0,0.0,10.0,1104.0,0.0
2590913,328,133,0.4054878048780488,748466.0,15460.0,2441.0,28491.0,21363.0,2389.0,0.0,14.0,1930.0,0.0
7038486,111,77,0.6936936936936937,2380091.0,15429.0,1831.0,75860.0,62870.0,25272.0,0.0,2.0,8423.0,0.0
4765831,175,68,0.3885714285714285,2790323.0,15739.0,3508.0,82944.0,77415.0,21370.0,0.0,1.0,27196.0,0.0
58513960,99,5,0.0505050505050505,616310.0,18293.0,9295.0,25837.0,31772.0,8007.0,0.0,0.0,30060.0,0.0
2401324,105,-13,-0.1238095238095238,1162185.0,14997.0,2077.0,13152.0,2897.0,1230.0,0.0,5.0,1301.0,0.0
15125849,393,227,0.5776081424936387,1363103.0,15936.0,2020.0,48464.0,6417.0,4958.0,0.0,9.0,15476.0,0.0
8888340,185,7,0.0378378378378378,2590416.0,16027.0,2398.0,76998.0,160939.0,25229.0,0.0,32.0,46452.0,0.0
5348816,226,-8,-0.0353982300884955,951441.0,14834.0,4372.0,33471.0,67577.0,13423.0,0.0,3.0,1963.0,0.0
25278809,520,227,0.4365384615384615,404124.0,15423.0,3259.0,3577.0,2412.0,1486.0,0.0,0.0,5626.0,0.0
5594056,225,0,0.0,735284.0,15038.0,4771.0,20163.0,22700.0,7393.0,0.0,22.0,4966.0,0.0
13348657,317,238,0.750788643533123,500561.0,16921.0,2378.0,23413.0,10697.0,7797.0,0.0,0.0,15218.0,0.0
34061020,108,-42,-0.3888888888888889,,,,,,,,,,
39331622,375,-155,-0.4133333333333333,1028921.0,23602.0,4836.0,8916.0,8031.0,8806.0,0.0,0.0,28737.0,0.0
5419942,509,54,0.106090373280943,479387.0,14597.0,650.0,10190.0,8558.0,4232.0,0.0,19.0,277.0,0.0
8080878,157,-78,-0.4968152866242038,1549719.0,14667.0,4040.0,29238.0,31785.0,8110.0,0.0,24.0,10204.0,0.0
27290771,491,-81,-0.164969450101833,440041.0,15359.0,2806.0,2922.0,1406.0,7449.0,0.0,0.0,7498.0,0.0
29013325,86,69,0.8023255813953488,786774.0,16169.0,3492.0,1910.0,166.0,780.0,0.0,0.0,2531.0,0.0
3513652,207,16,0.0772946859903381,966427.0,14388.0,3248.0,26917.0,18223.0,14531.0,0.0,3.0,1524.0,0.0
55557679,156,-83,-0.532051282051282,4838496.0,16457.0,4521.0,7458.0,1200.0,2548.0,0.0,0.0,38120.0,0.0
8635724,203,76,0.3743842364532019,1168534.0,14571.0,1545.0,31781.0,12522.0,13214.0,0.0,100.0,7611.0,0.0
17051444,143,43,0.3006993006993007,3149993.0,15018.0,3322.0,52210.0,13404.0,69491.0,0.0,0.0,18433.0,0.0
8821740,99,72,0.7272727272727273,,,,,,,,,,
33488765,589,-104,-0.1765704584040747,1262916.0,20450.0,4419.0,3474.0,538.0,791.0,0.0,0.0,9194.0,0.0
65113850,324,96,0.2962962962962963,829202.0,43312.0,7413.0,17596.0,5342.0,8769.0,0.0,0.0,27989.0,0.0
65747933,170,116,0.6823529411764706,1736339.0,14398.0,7176.0,21835.0,108217.0,5071.0,0.0,18.0,222655.0,0.0
63982502,173,-22,-0.1271676300578034,890835.0,14575.0,2875.0,8819.0,3240.0,29366.0,0.0,0.0,13687.0,0.0
35395641,245,95,0.3877551020408163,5881196.0,16225.0,7028.0,41301.0,13331.0,5412.0,0.0,5.0,86493.0,0.0
51367660,145,-30,-0.2068965517241379,10151844.0,17911.0,4332.0,192357.0,267089.0,118016.0,0.0,2.0,343857.0,0.0
5725629,120,5,0.0416666666666666,1952694.0,13904.0,8544.0,41841.0,68510.0,17812.0,0.0,2.0,1885.0,0.0
63852449,563,247,0.4387211367673179,1584141.0,27118.0,2315.0,5619.0,4256.0,1322.0,0.0,0.0,26385.0,0.0
63550893,225,127,0.5644444444444444,1220742.0,16238.0,3769.0,97983.0,74632.0,50772.0,0.0,25.0,122089.0,0.0
47730367,195,-2,-0.0102564102564102,842038.0,14240.0,3057.0,2853.0,1550.0,2749.0,0.0,0.0,6321.0,0.0
4231542,278,67,0.2410071942446043,1546834.0,14376.0,1956.0,55358.0,48720.0,10433.0,0.0,0.0,20089.0,0.0
6316043,122,-13,-0.1065573770491803,622912.0,13939.0,7400.0,11834.0,2134.0,5758.0,0.0,0.0,8213.0,0.0
37698166,584,-41,-0.0702054794520548,,,,,,,,,,
53760912,213,117,0.5492957746478874,3863466.0,14860.0,6878.0,111211.0,139732.0,51266.0,0.0,5.0,222798.0,0.0
2722806,212,-30,-0.1415094339622641,632530.0,13529.0,1656.0,22007.0,13147.0,1819.0,0.0,18.0,2447.0,0.0
15357292,122,22,0.180327868852459,3640307.0,15525.0,2854.0,96317.0,107628.0,23959.0,0.0,0.0,71821.0,0.0
3004167,208,81,0.3894230769230769,1172896.0,13419.0,1858.0,36699.0,20616.0,7034.0,0.0,15.0,2853.0,0.0
15242984,457,123,0.2691466083150984,398297.0,15409.0,3855.0,3477.0,284.0,1553.0,0.0,0.0,3463.0,0.0
68740307,180,74,0.4111111111111111,13344594.0,43451.0,6473.0,430598.0,515430.0,193652.0,0.0,9.0,779612.0,0.0
27971533,533,243,0.4559099437148217,817635.0,13985.0,1910.0,37239.0,3307.0,4227.0,0.0,5.0,22044.0,0.0
13280577,161,44,0.2732919254658385,549851.0,13189.0,1707.0,14417.0,6043.0,5487.0,0.0,64.0,4073.0,0.0
2332873,128,26,0.203125,1839408.0,13029.0,4768.0,44517.0,18598.0,8993.0,0.0,3.0,4885.0,0.0
25585535,491,122,0.2484725050916497,743235.0,14310.0,1830.0,21158.0,3656.0,13234.0,0.0,0.0,13168.0,0.0
4041252,295,1,0.0033898305084745,1503321.0,13204.0,5752.0,34962.0,29895.0,6267.0,0.0,15.0,18789.0,0.0
39218732,464,130,0.2801724137931034,465660.0,19482.0,1865.0,20973.0,6770.0,17580.0,0.0,0.0,23943.0,0.0
65728460,212,-53,-0.25,4012356.0,23252.0,6296.0,15388.0,2050.0,44139.0,0.0,73.0,45316.0,0.0
55153498,222,166,0.7477477477477478,1923841.0,18120.0,2281.0,90978.0,125205.0,12324.0,0.0,30.0,138033.0,0.0
51001926,221,51,0.2307692307692307,1909618.0,14272.0,2920.0,73620.0,103509.0,34888.0,0.0,24.0,196780.0,0.0
18683809,517,188,0.3636363636363636,,,,,,,,,,
10151341,168,35,0.2083333333333333,1899736.0,12832.0,3647.0,41152.0,50192.0,15012.0,0.0,8.0,10664.0,0.0
3836182,290,-42,-0.1448275862068965,332337.0,12600.0,725.0,3565.0,1949.0,2711.0,0.0,29.0,51.0,0.0
63836097,341,-22,-0.064516129032258,2591632.0,15084.0,6571.0,12814.0,32933.0,2019.0,0.0,51.0,93404.0,0.0
32186093,365,66,0.1808219178082191,462991.0,12462.0,3310.0,1490.0,231.0,1743.0,0.0,0.0,2549.0,0.0
56172239,215,189,0.8790697674418605,585372.0,12462.0,2803.0,28698.0,56524.0,2485.0,0.0,13.0,62969.0,0.0
2053176,292,44,0.1506849315068493,855453.0,12391.0,1332.0,23535.0,10730.0,1818.0,0.0,16.0,2850.0,0.0
2001653,232,38,0.1637931034482758,792040.0,12270.0,1532.0,16851.0,5421.0,2032.0,0.0,10.0,1272.0,0.0
49289731,68,18,0.2647058823529412,2896932.0,12438.0,5230.0,5046.0,1347.0,1457.0,0.0,91.0,24113.0,0.0
51661150,220,83,0.3772727272727272,2868096.0,20128.0,3818.0,173804.0,292220.0,20266.0,0.0,6.0,244961.0,0.0
61541229,464,258,0.5560344827586207,71153.0,39952.0,383.0,473.0,18.0,50.0,0.0,0.0,1082.0,0.0
46719686,244,189,0.7745901639344263,242857.0,12449.0,3003.0,2339.0,1277.0,407.0,0.0,0.0,6868.0,0.0
991036,128,47,0.3671875,2171055.0,12111.0,2049.0,26059.0,5488.0,6657.0,0.0,5.0,12423.0,0.0
16616070,158,5,0.0316455696202531,5330499.0,14898.0,4469.0,115303.0,112417.0,42125.0,0.0,0.0,122065.0,0.0
30100445,467,103,0.2205567451820128,931973.0,19228.0,3111.0,12044.0,7651.0,8879.0,0.0,0.0,29680.0,0.0
13785224,192,0,0.0,3055207.0,13333.0,5852.0,72546.0,70256.0,25448.0,0.0,4.0,53225.0,0.0
32639935,352,163,0.4630681818181818,516584.0,15180.0,2416.0,8626.0,6117.0,2023.0,0.0,0.0,15393.0,0.0
5980213,90,-13,-0.1444444444444444,819365.0,11754.0,2010.0,25549.0,22720.0,15033.0,0.0,7.0,974.0,0.0
24006004,167,25,0.1497005988023952,474859.0,12299.0,2527.0,10365.0,9219.0,4119.0,0.0,0.0,7903.0,0.0
21479207,152,51,0.3355263157894737,8601604.0,17392.0,3078.0,87245.0,12266.0,51402.0,0.0,85.0,110006.0,0.0
69250077,473,284,0.6004228329809725,157998.0,11976.0,1354.0,15347.0,12537.0,3689.0,0.0,0.0,27756.0,0.0
413619,50,1,0.02,6819600.0,19055.0,6091.0,125689.0,17651.0,65873.0,0.0,2.0,137098.0,0.0
19501715,495,179,0.3616161616161616,796034.0,12515.0,3199.0,10296.0,30176.0,5094.0,0.0,0.0,17344.0,0.0
25870251,293,144,0.4914675767918088,839146.0,12170.0,1690.0,31572.0,5387.0,6754.0,0.0,95.0,17573.0,0.0
49203392,108,43,0.3981481481481481,268572.0,11676.0,1764.0,496.0,1738.0,456.0,0.0,0.0,5620.0,0.0
37090046,311,-89,-0.2861736334405145,2104514.0,16908.0,2134.0,5324.0,638.0,3605.0,0.0,44.0,8830.0,0.0
1919828,152,3,0.0197368421052631,882194.0,11345.0,1047.0,19217.0,8024.0,4448.0,0.0,10.0,2332.0,0.0
43235810,158,-81,-0.5126582278481012,1001642.0,11481.0,4170.0,3528.0,1866.0,15923.0,0.0,0.0,6735.0,0.0
3511958,234,-4,-0.017094017094017,703458.0,11259.0,1515.0,27949.0,20824.0,9875.0,0.0,13.0,2211.0,0.0
23066919,335,214,0.6388059701492538,,,,,,,,,,
4435821,212,21,0.0990566037735849,826984.0,11093.0,3170.0,22203.0,20454.0,5505.0,0.0,0.0,705.0,0.0
1301023,324,102,0.3148148148148148,565778.0,11084.0,941.0,6383.0,5763.0,623.0,0.0,17.0,577.0,0.0
11291576,151,67,0.4437086092715231,861051.0,11243.0,1144.0,26259.0,39240.0,6338.0,0.0,3.0,6544.0,0.0
13873475,534,100,0.1872659176029962,2037675.0,17090.0,1192.0,68809.0,6582.0,8466.0,0.0,0.0,49198.0,0.0
2807136,351,53,0.150997150997151,526495.0,11160.0,2135.0,15326.0,9534.0,1326.0,0.0,19.0,3975.0,0.0
4635011,147,2,0.0136054421768707,1824204.0,11141.0,2272.0,56223.0,42050.0,18212.0,0.0,11.0,7477.0,0.0
39243487,184,118,0.6413043478260869,1480813.0,19293.0,4964.0,31019.0,8018.0,20788.0,0.0,0.0,25982.0,0.0
